Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code
75H71519P00032,,0,0,PO Purchase Order,"$16,984.82 ",27-Jun-19,,7527,INDIAN HEALTH SERVICE,NASHVILLE AREA INDIAN HEALTH SVC,P,6520,"DENTAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",339114,DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING,AUSTIN,TX,787536747,NONE,NONE OF THE ABOVE,DTYCXW461RK4,DTYCXW461RK4,DACEMI  INC.,"DACEMI, INC.",6FDV7
75N91018F00023,HHSN316201500030W,0,0,DO Delivery Order,"$95,222.12 ",11-Jun-18,,7529,NATIONAL INSTITUTES OF HEALTH,NIH NCI,P,7050,INFORMATION TECHNOLOGY COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,LURAY,VA,228355233,NONE,NONE OF THE ABOVE,DPQEDJ6CXZM5,DPQEDJ6CXZM5,PANAMERICA COMPUTERS  INC.,"PANAMERICA COMPUTERS, INC.",301Q5
75N91020F00004,HHSN316201500028W,0,0,DO Delivery Order,"$11,936.63 ",3-Mar-20,,7529,NATIONAL INSTITUTES OF HEALTH,NIH NCI,P,7050,INFORMATION TECHNOLOGY COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,MINNETONKA,MN,553438982,NONE,NONE OF THE ABOVE,TC3NF4XRLGV7,TC3NF4XRLGV7,IDEAL SYSTEM SOLUTIONS  INC.,"IDEAL SYSTEM SOLUTIONS, INC.",1QNC5
75N92019P00137,,0,0,PO Purchase Order,"$208,618.00 ",9-May-19,,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NHLBI,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DULUTH,GA,300961741,NONE,NONE OF THE ABOVE,ZY9AN72HDC91,ZY9AN72HDC91,AUSTIN AND ASSOCIATES CONSULTING  LLC,"AUSTIN AND ASSOCIATES CONSULTING, LLC",7MWC3
75N92019P00137,,P00001,0,PO Purchase Order,$0.00 ,18-Sep-19,,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NHLBI,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DULUTH,GA,300961741,NONE,NONE OF THE ABOVE,ZY9AN72HDC91,ZY9AN72HDC91,AUSTIN AND ASSOCIATES CONSULTING  LLC,"AUSTIN AND ASSOCIATES CONSULTING, LLC",7MWC3
75N94022P00523,,0,0,PO Purchase Order,"$24,730.65 ",19-Jul-22,24-Jun-22,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NICHD,S,R602,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,492110,COURIERS AND EXPRESS DELIVERY SERVICES,LAUREL,MD,207081704,E,EMPLOYMENT ELIGIBILITY VERIFICATION (52.222-54),MWF1NF9E9375,MWF1NF9E9375,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,67TE9
75N94022P00523,,P00001,0,PO Purchase Order,"$42,395.40 ",10-Mar-23,24-Jun-22,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NICHD,S,R602,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,492110,COURIERS AND EXPRESS DELIVERY SERVICES,LAUREL,MD,207081704,E,EMPLOYMENT ELIGIBILITY VERIFICATION (52.222-54),MWF1NF9E9375,MWF1NF9E9375,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,67TE9
75N95021F00069,GS00F404GA,0,0,DO Delivery Order,"$175,000.00 ",21-Jun-21,22-Apr-21,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NIDA,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,BETHESDA,MD,208171572,"E, S","EMPLOYMENT ELIGIBILITY VERIFICATION (52.222-54), SERVICE CONTRACT INVENTORY (FAR 4.17)",LMJJFDN4WC91,LMJJFDN4WC91,IVY PLANNING GROUP  LLC,"IVY PLANNING GROUP, LLC",3B3E5
75N95021F00069,GS00F404GA,P00001,0,DO Delivery Order,$0.00 ,26-Oct-21,22-Apr-21,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NIDA,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,BETHESDA,MD,208171572,"E, S","EMPLOYMENT ELIGIBILITY VERIFICATION (52.222-54), SERVICE CONTRACT INVENTORY (FAR 4.17)",LMJJFDN4WC91,LMJJFDN4WC91,IVY PLANNING GROUP  LLC,"IVY PLANNING GROUP, LLC",3B3E5
75N95021F00069,GS00F404GA,P00002,0,DO Delivery Order,"$175,000.00 ",12-Jun-22,22-Apr-21,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NIDA,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,BETHESDA,MD,208177500,"E, S","EMPLOYMENT ELIGIBILITY VERIFICATION (52.222-54), SERVICE CONTRACT INVENTORY (FAR 4.17)",LMJJFDN4WC91,LMJJFDN4WC91,IVY PLANNING GROUP  LLC,"IVY PLANNING GROUP, LLC",3B3E5
75N96020P00105,,0,0,PO Purchase Order,"$31,591.00 ",27-Feb-20,,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTE OF  HEALTH NIEHS,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,SPOKANE,WA,992014444,NONE,NONE OF THE ABOVE,RSALNLGDVE29,RSALNLGDVE29,KAUFFMAN & ASSOCIATES  INC.,"KAUFFMAN & ASSOCIATES, INC.",1XVZ0
75N96020P00105,,P00001,0,PO Purchase Order,$0.00 ,14-Sep-22,,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTE OF  HEALTH NIEHS,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,SPOKANE,WA,992014444,NONE,NONE OF THE ABOVE,RSALNLGDVE29,RSALNLGDVE29,KAUFFMAN & ASSOCIATES  INC.,"KAUFFMAN & ASSOCIATES, INC.",1XVZ0
75N97018F00032,HHSN316201500030W,0,0,DO Delivery Order,"$510,932.03 ",6-Jul-18,,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NLM,P,7050,INFORMATION TECHNOLOGY COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,LURAY,VA,228355233,NONE,NONE OF THE ABOVE,DPQEDJ6CXZM5,DPQEDJ6CXZM5,PANAMERICA COMPUTERS  INC.,"PANAMERICA COMPUTERS, INC.",301Q5
75N97018F00040,HHSN316201500030W,0,0,DO Delivery Order,"$1,399,280.40 ",31-Aug-18,,7529,NATIONAL INSTITUTES OF HEALTH,NATIONAL INSTITUTES OF HEALTH NLM,P,7050,INFORMATION TECHNOLOGY COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,LURAY,VA,228355233,NONE,NONE OF THE ABOVE,DPQEDJ6CXZM5,DPQEDJ6CXZM5,PANAMERICA COMPUTERS  INC.,"PANAMERICA COMPUTERS, INC.",301Q5
75P00119C00056,,0,0,DCA Definitive Contract,"$71,050.00 ",21-May-19,,7570,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),PROGRAM SUPPORT CENTER ACQ MGMT SVC,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,WILMINGTON,NC,284092741,NONE,NONE OF THE ABOVE,MN7ULLP7YGZ2,MN7ULLP7YGZ2,EILEEN STEPHENS  L.L.C.,EILEEN STEPHENS LLC,7QQD6
75P00119C00056,,P00001,0,DCA Definitive Contract,"$3,000.00 ",5-Jun-19,,7570,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),PROGRAM SUPPORT CENTER ACQ MGMT SVC,S,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,WILMINGTON,NC,284092741,NONE,NONE OF THE ABOVE,MN7ULLP7YGZ2,MN7ULLP7YGZ2,EILEEN STEPHENS  L.L.C.,EILEEN STEPHENS LLC,7QQD6
75P00123F80066,47QRAA18D006U,0,0,DO Delivery Order,"$2,836,600.00 ",11-Apr-23,2-Mar-23,7570,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),PROGRAM SUPPORT CENTER ACQ MGMT SVC,S,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),541820,PUBLIC RELATIONS AGENCIES,MILWAUKEE,WI,532024205,NONE,NONE OF THE ABOVE,ENQGF4QFGLP4,PVNUUCYLTWP3,CREATIVE MARKETING RESOURCES INC,"CREATIVE MARKETING RESOURCES, INC.",3P8A9
75R60219F34001,75R60219A00144,0,0,BPA Call Blanket Purchase Agreement,"$140,774.28 ",26-Sep-19,,7526,HEALTH RESOURCES AND SERVICES ADMINISTRATION,HRSA HEADQUARTERS,S,C213,ARCHITECT AND ENGINEERING- GENERAL: INSPECTION (NON-CONSTRUCTION),541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",ALEXANDRIA,VA,223143522,NONE,NONE OF THE ABOVE,MS8LLC4H1JQ3,MS8LLC4H1JQ3,OLSHESKY DESIGN GROUP  LLC,"OLSHESKY DESIGN GROUP, LLC",1Y6L7
75R60219F34001,75R60219A00144,P00001,0,BPA Call Blanket Purchase Agreement,$0.00 ,24-Feb-20,,7526,HEALTH RESOURCES AND SERVICES ADMINISTRATION,HRSA HEADQUARTERS,S,C213,ARCHITECT AND ENGINEERING- GENERAL: INSPECTION (NON-CONSTRUCTION),541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",ALEXANDRIA,VA,223143522,NONE,NONE OF THE ABOVE,MS8LLC4H1JQ3,MS8LLC4H1JQ3,OLSHESKY DESIGN GROUP  LLC,"OLSHESKY DESIGN GROUP, LLC",1Y6L7
75R60219F34001,75R60219A00144,P00002,0,BPA Call Blanket Purchase Agreement,$0.00 ,16-Mar-20,,7526,HEALTH RESOURCES AND SERVICES ADMINISTRATION,HRSA HEADQUARTERS,S,C213,ARCHITECT AND ENGINEERING- GENERAL: INSPECTION (NON-CONSTRUCTION),541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",ALEXANDRIA,VA,223143522,NONE,NONE OF THE ABOVE,MS8LLC4H1JQ3,MS8LLC4H1JQ3,OLSHESKY DESIGN GROUP  LLC,"OLSHESKY DESIGN GROUP, LLC",1Y6L7
75R60219F34001,75R60219A00144,P00003,0,BPA Call Blanket Purchase Agreement,"($73,714.63)",17-Jan-23,,7526,HEALTH RESOURCES AND SERVICES ADMINISTRATION,HRSA HEADQUARTERS,S,C213,ARCHITECT AND ENGINEERING- GENERAL: INSPECTION (NON-CONSTRUCTION),541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",ALEXANDRIA,VA,223143522,NONE,NONE OF THE ABOVE,MS8LLC4H1JQ3,MQMAEFNNX9F6,OLSHESKY DESIGN GROUP LLC,"OLSHESKY DESIGN GROUP, LLC",1Y6L7
75R60220F80061,HHSN316201500028W,0,0,DO Delivery Order,"$49,519.21 ",7-May-20,24-Apr-20,7526,HEALTH RESOURCES AND SERVICES ADMINISTRATION,HRSA HEADQUARTERS,S,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,541519,OTHER COMPUTER RELATED SERVICES,MINNETONKA,MN,553438982,NONE,NONE OF THE ABOVE,TC3NF4XRLGV7,TC3NF4XRLGV7,IDEAL SYSTEM SOLUTIONS  INC.,"IDEAL SYSTEM SOLUTIONS, INC.",1QNC5
75R60223F80092,NNG15SC66B,0,0,DO Delivery Order,"$129,671.25 ",9-Jun-23,7-Jun-23,7526,HEALTH RESOURCES AND SERVICES ADMINISTRATION,HRSA HEADQUARTERS,P,7B21,IT AND TELECOM - COMPUTE: MAINFRAME (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,FREDERICK,MD,217046697,NONE,NONE OF THE ABOVE,GJJRGECWBFK9,GJJRGECWBFK9,CSP ENTERPRISES,CSP ENTERPRISES LLC,1QNJ2
80GRC017F0012,NNC15BA01B,0,0,DO Delivery Order,"$94,000.00 ",28-Jul-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",RALEIGH,NC,276148092,,,WFXNZEK5CGC5,WFXNZEK5CGC5,INNOVECTOR TECH INC,INNOVECTOR TECH INC,6ZUK7
80GRC017F0079,80GRC017A0011,0,0,BPA Call Blanket Purchase Agreement,"$9,327.59 ",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00001,0,BPA Call Blanket Purchase Agreement,"$35,265.64 ",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00002,0,BPA Call Blanket Purchase Agreement,"$28,927.54 ",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00003,0,BPA Call Blanket Purchase Agreement,"$18,005.40 ",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00004,0,BPA Call Blanket Purchase Agreement,"$17,545.71 ",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00005,0,BPA Call Blanket Purchase Agreement,"$50,985.17 ",8-Jun-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00006,0,BPA Call Blanket Purchase Agreement,"($5,889.84)",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00007,0,BPA Call Blanket Purchase Agreement,"$35,850.85 ",11-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00008,0,BPA Call Blanket Purchase Agreement,"$6,867.00 ",24-Sep-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00009,0,BPA Call Blanket Purchase Agreement,"$29,509.50 ",27-Sep-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00010,0,BPA Call Blanket Purchase Agreement,"$87,135.45 ",19-Nov-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00011,0,BPA Call Blanket Purchase Agreement,"$98,395.22 ",12-Dec-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00012,0,BPA Call Blanket Purchase Agreement,"$22,691.69 ",21-Dec-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00013,0,BPA Call Blanket Purchase Agreement,"$17,357.72 ",19-Feb-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00014,0,BPA Call Blanket Purchase Agreement,"$13,498.36 ",3-Apr-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00015,0,BPA Call Blanket Purchase Agreement,"$8,504.02 ",7-May-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00016,0,BPA Call Blanket Purchase Agreement,"$20,524.53 ",20-May-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00017,0,BPA Call Blanket Purchase Agreement,"$140,602.56 ",3-Jun-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00018,0,BPA Call Blanket Purchase Agreement,"$73,323.36 ",24-Jun-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00019,0,BPA Call Blanket Purchase Agreement,"$13,017.06 ",6-Aug-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00020,0,BPA Call Blanket Purchase Agreement,"$275,307.71 ",3-Sep-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0079,80GRC017A0011,P00021,0,BPA Call Blanket Purchase Agreement,"$116,866.01 ",23-Sep-19,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0111,80GRC017A0013,0,0,BPA Call Blanket Purchase Agreement,"$3,000.00 ",28-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0111,80GRC017A0013,P00001,0,BPA Call Blanket Purchase Agreement,"$6,178.44 ",28-Sep-17,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
80GRC017F0111,80GRC017A0013,P00002,0,BPA Call Blanket Purchase Agreement,"$200,000.00 ",17-Jul-18,,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NASA GLENN RESEARCH CENTER,S,J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,PORT CLINTON,OH,434529609,,,Q38HSCVZETR5,Q38HSCVZETR5,RJ RUNGE COMPANY  INC,"R.J. RUNGE COMPANY, INC.",49Y59
